title,lang,source_name,format,category,cefr_level,license,text
Essee (99582f52-2449-46e1-bc3d-5616ffaa343c).txt,et,elle,document-level,learner,B1,CC BY 4.0,"Eesti keele kui teise keele test    Kirjutamine  Kirjutage essee teemal ""Mis teeb eestlastest laulurahva?
""  Essee pikkus 300 - 350 sõna.

Essee peab  - olema arutlev, analüüsiv ja üldistav;  - tuginema loengus ja lugemistekstis esitatud faktidele.

Väiteid on soovitatav illustreerida näidetega.

Eesti kultuuris tants ja laul on väga olulised.
Laulmine see on emotsionaalne ja esteetiline ning ka sotsiaalne tegevus.
Laulmine - see on väga oluline asi Eesti kultuuris: lauldi kooriga kahekesi, üksi, töötades, last kiigutades... Põhiliselt on laulnud naised (lastega tegeldes).
Muidugi mehed on ka laulnud aga pole nii tihti, sest mehed peavad töötama väga palju.
Mehed peavad mõtlema rahast ja oma perest.
Eestlased väga armastavad kaasa laulda, kogedes seda ülendavat tunnet.
Näiteks: varem lapsed väga tihti lauldid (koos oma perega, sõbradega ja tuttavadega), sest laul aitab näita tunneid.
Eestis on oma muusika stiil ja see on väga tore.

Samuti Eestis on väga palju muusikaalseid instrumente.
Näiteks: bojaan, kannel... Eestlased - see on laulurahv, sest nad ei saa elada muusikata.
Muusika eestlaste jaoks - on väga oluline asi.

Muusika - see on kõik.
Muusika aitab inimestel elada.
Tänapäeva eestlased ka väga armastavad muusikat, nad ka väga armastavad laulda.
Nad osalevad erinevates projektides, kus on võimalik laulda ja sellepärast ma võin ütelda, et eestlased - see on laulurahv."
1091_0000201.txt,de,merlin-de,paragraph-level,learner,A2,CC BY-SA 4.0,"Wohnungsamt                             10.03.12
Bahnhofsstr. 123
12345 Stadt X
 
Michael Meier                                             Die Anzeige von BLABLA.
Zentralplatz 100                                            ZF 999999.
12345 Stadt X
Sehr geehrt Damen und Herren.
Ich habe Ihre Anzeige gelesen. Aber gibt es Keine informationen über Zimmer. Ich möchte 5-ZW. Wie viele Zimmer hat die Wohnung? Und hat sie auch Balkon? Und wie hoch die Miete? Ich kann 700.- € pro Monat bezahlen. Können wir Besichtigungstermin vereinbaren?
Mit freundliche Gruße. Vielen Dank.
Michael Meier"
394_RUMO5002.txt,en,icle500,document-level,learner,B2,CC0 1.0 (Public Domain),"We have to face the fact that feminists have caused a lot of harm both to the society and the women's liberation movement, to the whole idea of women's liberation .
First and foremost, we should try to understand how it happened that men and women had found themselves ""on the two separate sides of the fence"". It seems to me that it is all due to feminists .
Feminists believe that they fight for equal opportunities with men. But what have they managed to achieve since they began fighting?
Men smile widely when they are asked to respect women's aspiration to have the same jobs and wages as they do. Because of the feminists' behaviour and their tricks men regard the idea of women's liberation as a very amusing one - and nothing more .
Men do not seem to think much of women's abilities. May be, that is because they see only funny nervous persons, who are not satisfied with the way they live, and these strange persons fight for women's rights. Many of those, who call themselves feminists are rude and fussy, and they do not have the slightest idea of real feminism, which is always ""pure and never simple"". But what we see now, is just a simplification of feminism .
Let's look into the matter of the feminists' ""achievements"" now .
Women all over the world can get any job - if they work hard .
It is not true in all the cases, but in many cases it is true. But if a woman managed to get a good job it is very often due to a man, who has hired her, helped her and who has let her dreams come true, because men are not as cruel and stupid as feminists consider them to be. And what is more, men are always glad to let women be equal to them as far as the question who will pay a bill in a restaurant is concerned. There are the cases when men spoiled by feminists, invite women to a restaurant, eat and disappear in order to give women a chance to be equal with them. Men who give seats to women in a bus died out like dinosaurs. They even are afraid of looking ridiculous and their motto is ""To die, but not to give up"". This is all fruit of many years labour of feminists. Who could imagine such situations a century ago, when there were not so many people involved into the movement! But I would like to return to feminists' ""achievements"". As we all know now, feminists hate compliments and hate people paying them compliments. And now we are told pleasant things more and more seldom . ""Haven't you noticed any thing? I have had my hair cut! - Oh, do not worry, your hair will grow again soon"". Such conversations have become part and parcel of our associating with men. But they adore to give us some pieces of advice, like: ""You'd better go in for sports - I don't want you to put on weight"", etc. I can't tell anything about feminists, but I believe, many ordinary women prefer being payed compliments - and they are fed up of such advice .
Men consider women to be equal with them but not in the cases we would like them to do. Men who have listened to feminists' speeches on TV, on the radio for a long time cannot treat women like princesses, but only like good chaps .
And another important point is to be made: those women, who really want to be equal with men don't speak about it too much and never make so much fuss about it, because they just do not have enough time. They abandon themselves to work and do their best to work as men do and even better, to achieve the results the men achieve. And they do not attract others' attention by their strange actions. That is all because they know: who but feminists assured men of their being stronger than women, although feminists wanted to do the reverse. It were feminists to build this fence between men and women by talking about it all the time ."
0683.xml,en,cefr-asag,document-level,learner,B2,CC BY-NC-SA 4.0,According to me social networks have a huge impact on our relationships. Many people nowadays have access to social media and use it to communicate and we can all say that communication is a basic thing for every relationship.
AL_2_12_6.1B.txt,pt,cople2,paragraph-level,learner,B1,CC BY-SA-NC 4.0,"Olá Sara!
Como estas? Tudo bom? O trabalho? Os estudos?
Eu estou bom, ainda tenho provas na Faculdade, exactamente dois, mas agora só me faltam cuatro matérias para terminar Historia, estou muito contenta!
Bom, agora aconteceu uma coisa nova na minha vida, já não trabalho no corte inglês, agora tenho uma bolsa de estudo da universidade e sou guia turística da universidade, dos edifícios antigos da universidade, trabalho aos fins de semana e gosto imenso deste novo trabalho. A minha familia está boa, Javier também, os meus amigos estão todos a estudar muito, Noelia faz o Máster de Latinoamérica, Ricardo o dotorado, eu e Mary ainda a carrera, mas continuamos a ver-nos muito, porque todos o fazemos na mesma faculdade e então almoçamos juntos e todas aquelas coisas.
Bom, tu? Como estas? A tua familia?
Sabes algumas coisa do Savo? Eu quero chamar-o mas ainda não contestou-me à email. Agora tens tu de venir-voltar à Espanha, eu fui a Italia em novembro e agora vocês dois tem de venir para poder ver-nos, assim pomos viajar pela Espanha
Tenho muitas saudades de ti, espero porder-te ver muito breve.
Muitos beijinhos e até a breve!
XXXXX"
1091_0000269.txt,de,merlin-de,paragraph-level,learner,B1,CC BY-SA 4.0,"Katharina. M
Zentralplatz 1
12345
 
Julia Meier
Bahnhofsstraße 2
54321
Stadt Y                                                     13.02.2012
                                                 Liebe Julia,
Ich hoffe alles ist in Ordnung bei Dir. Ich geht es auch so weit gut. Ich habe eine Fahrkarte für einen Wochenendausflug gekauft, aber leider ich kann nicht in Stadt Z fahren, weil ich arbeit muss. Hast du Zeit un lust am diesen Wochenende nach Stadt Z fahren? Ich gebe Dir meine Fahrkarte. Ich denke du kanst verreisen am diesen Wochenende 17: Februar. Ich hoffe auf Deine bald anntworht 
Alles Liebe Deine Katharina."
1325_1001109.txt,it,merlin-it,paragraph-level,learner,B1,CC BY-SA 4.0,"Maria Rossi                                           03.12.2011    Città X
Strada Maggiore 207 
Città X 
tel. 0345-11111111   
                                                                   Dipartimento di Linguistica 
                                                                   Teorica e Applicata
                                                                   Unversità degli Studi di 
                                                                  Pavia, Corso Strada Nuova, 
                                                                  65, 27100 Pavia, Italia 
 
Egrege Signora Gabriella Favati; 
Sono una studentessa universitaria di economia. Ho ventidue anni. Vengo dalla Valle X, Canton Canton X. Mia lingua ma-unreadable-ra  è italiana. Parlo perfettamente tedesco e francese. Da due anni che sto imparando inglese. Volendo imparare bene, bisogno leggere, ascoltare, anche secondo me molto importante parlare. Percio l'anno prossimo mi piacerebbe andare in America. Imparando altre lingue abbiamo grande possibilità. Possiamo conoscere altre paese; abiente. Mi piace tanto viaggiare, alora conoscere altre lingue, per me, una cosa molto importane . Penso, che tutti dobbiamo cercare di imparare lingue straniere. 
             Vi porgo cordiali saluti 
                               Maria Rossi"
MA_2_26_55.2M.txt,pt,cople2,paragraph-level,learner,B2,CC BY-SA-NC 4.0,"Cada dia são mais os miúdos que tem má alimentação, a obesidade é um problema muito importante em nosso pais. É necessaria uma bõa educação alimentaria.
Os miúdos gostam de gorduras, comem bolos industriais, hamburguesas pacotes de batatas fritas, gelados é preciso fazer campanhas de publicidade para que as pessoas saibam dos riscos que tem para a sua saúde e a dos seus filhos. a deta mediterranea e a melhor para ter um pais em forma.
Comer muita fruta, legumes, carnes, pescados, azeite, leite.
Tambem e muito importante fazer desporto.
As gorduras alimentarias e o sedentarismo levam a obesidade."
0519.xml,en,cefr-asag,document-level,learner,B1,CC BY-NC-SA 4.0,"Oh, my best book? Well, to be honnest, I don't read at all. I don't know why but I can't spend my time reading books, I fell it like a waste of time... it's not funny because I want to read, the Lovecraft's novels seems to be very good for me, for my imagination maybe. Now I don't know what to write for you, maybe a story?"
ED_1_11_22.1G.txt,pt,cople2,paragraph-level,learner,A2,CC BY-SA-NC 4.0,"A meu ver o dinheiro não é a cosa <muito> mais importante <da> /para/ felicidade, mas é verdade que o dinheiro ayuda. <A meu ver el> Para mi, é muito importante que eu estou feliz com o meu trabajo e com a minha <familhia> familia.
      Quando terminar o curso eu gostaria de viajar durante um ano e espero melhorar a minha capacidade para falar o alemão e o russo e talvez aprender falar outras linguas. <E> É provável que eu havere <()> so um poco dinheiro durante este ano, mas eu espero que leccione inglês. A meu ver, <es> leccionar inglês em os paises onde ha o problema da pobreza seja mais importante <e eu fasso mais feliz> em comparicao com muito dinheiro e eu fosso mais feliz. 
	Mais é <ver> o verdade que o dinheiro ayuda a muitas pessoas para <ser f> com a felicidade. O ano passado foi a Rússia, onde a pobreza é um problema muito grande. Há muitos pedintes quem moram na rua e pedim dinheiro a estrangeiros."
1061_0120430.txt,de,merlin-de,paragraph-level,learner,B1,CC BY-SA 4.0,"Stadt X 13.03.2012
Liebe Michael
ich habe Gesundheit und Glück für mich und meine familie ge wünscht, auch Spass an der Arbeit. Ich bin seit drei Monate bei Firma XY. Die Kollege sind sehr nett und freundlich, aber der Sicht Arbeit ist noch bischen ungewönt. Am Silvester wahren wir bei meinem Muter. Wir haben gemeinsam gekocht und gegesen, nach mitag sind wir viel gespielt und getanzt. Am abend wir nor Schöne Feuerwerk geschossen, Es war sehr schön. Wen habt ihr Zeit und Lust am nechsten monat kann ich Euch besuchen.
Herzliche Grüße
Stefan"
290_LTVY1005.txt,en,icle500,document-level,learner,B2,CC0 1.0 (Public Domain),"In the days of old it was exclusively religion that was the source of solace for all the nations. Nowadays more and more people devote their free time to television instead of religion. The process could be named as a natural inevitability, as people have always been searching for new discoveries that, as a rule, eventually cast into the shade older ones, even those that existed from the very beginning. However, in this case there cannot be any question about an absolute substitution of religion for some better equivalent .
 Nevertheless, at least in one case, namely the one of disabled people, television can be that substitute that could help a person to live. Here we can talk not only about watching TV serials that without any doubt provide light relief as well, but also about live broadcasts of Mass, and interviews and speeches of churchpersons that provide an unquestionable comfort for disabled religious people .
 However, there are some more characteristics of television that make it more attractive than religion. To begin with, a TV set is always at hand when you need it, while you need some time to reach a church. Moreover, there comes into account other virtues of television, namely person's privacy and security, the bigger part of which one looses being in a public place .
 Another virtue of television that must be considered is that you have a huge choice of channels you have a possibility to watch; in the case of religion there are maybe few possible variants that you can choose from, as in my country, Lithuania, for example, you can choose among Catholic, Lutheran, Judaic and Protestant churches. Of course, there is another kind of religion that has not the best reputation on the whole, namely a religious sect. If we would count in a huge variety of sects alongside the basic kinds of religion, this tot most probably outnumber the quantity of channels .
 An indirect inducement to sacrifice or to buy something is another inherent feature of both religion and television. Though in both cases you are the one who has the right to choose what to do, in case you are in a church it is possible you will feel awkwardly if you cannot make a sacrifice, while in case you watch TV there is usually no moral pressure about some sacrifice, contribution or buying. This pressure is even more strongly felt if you are a member of some sect. Thus immediacy and correlation with the members of the group are the main factors that come into account in this situation .
 Another inconvenience is that it isn't considered to be a proper behaviour if you will stand up in the middle of Mass and leave the room without any reasonable ground, while television does not put on you any moral obligations - you can switch off your TV set at any moment without the slightest compunction .
 One more convenience that offers television is that you can do other things when watching TV, for example eat, talk with someone, be on the phone, etc. Participating in Mass you cannot do any of the things mentioned out of the merest respect for God and people around. Of course, you maybe will not be on the phone in the same room where other people are watching television together with you, and out of the same respect for others you will leave the room, but on the other hand, you cannot expect Mass being celebrated for you alone .
 In conclusion it must be said that there was held an argument for only a small number of conveniences of television, however, they make that basis of magnetism that attracts the masses ."
